id	fieldname	score	t_begin	t_end	details	dir
2040.34	id2040_gearS34	7.6	4175	4381	Geely-id40-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\40-50_sync.mat
2040.45	id2040_gearS45	7.2	5279	5473	Geely-id40-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\40-50_sync.mat
2041.12	id2041_gearS12	7.2	1616	1768	Geely-id41-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2041.23	id2041_gearS23	7.6	1782	1956	Geely-id41-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2041.34	id2041_gearS34	6.8	2104	2254	Geely-id41-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2041.45	id2041_gearS45	7.0	2576	2760	Geely-id41-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2042.12	id2042_gearS12	7.5	2599	2753	Geely-id42-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat
2042.23	id2042_gearS23	7.7	2857	2959	Geely-id42-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat
2042.34	id2042_gearS34	7.4	3363	3507	Geely-id42-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat
2043.12	id2043_gearS12	7.5	1639	1795	Geely-id43-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat
2043.23	id2043_gearS23	7.8	1951	2101	Geely-id43-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat
2043.34	id2043_gearS34	7.5	2511	2659	Geely-id43-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat
2045.12	id2045_gearS12	7.6	22410	22560	Geely-id45-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\45-35_sync.mat
2045.23	id2045_gearS23	8.3	22560	22760	Geely-id45-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\45-35_sync.mat
2045.34	id2045_gearS34	8.2	22950	23160	Geely-id45-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\45-35_sync.mat
2046.12	id2046_gearS12	7.9	6979	7127	Geely-id46-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\46-36_sync.mat
2046.23	id2046_gearS23	8.2	7147	7333	Geely-id46-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\46-36_sync.mat
2046.34	id2046_gearS34	8.2	7463	7655	Geely-id46-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\46-36_sync.mat
2046.45	id2046_gearS45	8.2	7959	8159	Geely-id46-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\46-36_sync.mat
2047.12	id2047_gearS12	7.1	16950	17110	Geely-id47-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\37-47-1_sync.mat
2047.23	id2047_gearS23	8.3	17200	17360	Geely-id47-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\37-47-1_sync.mat
2047.34	id2047_gearS34	7.5	17530	17690	Geely-id47-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\37-47-1_sync.mat
2048.12	id2048_gearS12	8.0	11590	11740	Geely-id48-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\38-48_sync.mat
2048.23	id2048_gearS23	7.9	11820	11980	Geely-id48-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\38-48_sync.mat
2048.34	id2048_gearS34	7.8	12210	12360	Geely-id48-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\38-48_sync.mat
2050.12	id2050_gearS12	7.5	11590	11740	Geely-id50-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\40-50_sync.mat
2050.23	id2050_gearS23	8.0	11820	11980	Geely-id50-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\40-50_sync.mat	
2050.34	id2050_gearS34	8.0	12210	12360	Geely-id50-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\40-50_sync.mat
2051.12	id2051_gearS12	7.6	8452	8600	Geely-id51-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2051.23	id2051_gearS23	8.3	8602	8788	Geely-id51-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat	
2051.34	id2051_gearS34	7.9	8822	8999	Geely-id51-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\41-51_sync.mat
2052.12	id2052_gearS12	7.3	9821	9921	Geely-id52-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat
2052.23	id2052_gearS23	7.7	10100	10240	Geely-id52-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat	
2052.34	id2052_gearS34	7.0	10570	10720	Geely-id52-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\42-52-1_sync.mat
2053.12	id2053_gearS12	7.4	8981	9139	Geely-id53-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat
2053.23	id2053_gearS23	8.1	9285	9433	Geely-id53-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat	
2053.34	id2053_gearS34	8.3	9771	9951	Geely-id53-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_29.08.18_dry\Syncdaten\43-53_sync.mat
2066.32	id2066_gearS32	7.8	6905	7150	Geely-id66-gearS32	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\66_sync.mat
2077.56	id2077_gearS56	8.1	5079	5247	Geely-id77-gearS56	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\70-77_sync.mat
20143.12	id20143_gearS12	8.2	3609	3803	Geely-id143-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\143_sync.mat
20143.23	id20143_gearS23	8.1	4031	4279	Geely-id143-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\143_sync.mat
20143.34	id20143_gearS34	8.1	4663	4907	Geely-id143-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\143_sync.mat
20143.45	id20143_gearS45	8.4	6203	6457	Geely-id143-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\143_sync.mat
20144.12	id20144_gearS12	8.3	10460	10600	Geely-id144-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20144.23	id20144_gearS23	8.1	10620	10830	Geely-id144-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20144.34	id20144_gearS34	8.6	10920	11120	Geely-id144-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20144.45	id20144_gearS45	8.3	11370	11580	Geely-id144-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20144.56	id20144_gearS56	8.2	11980	12160	Geely-id144-gearS56	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20144.67	id20144_gearS67	7.5	13580	13760	Geely-id144-gearS67	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\144_sync.mat
20149.12	id20149_gearS12	8.0	5129	5313	Geely-id149-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20149.23	id20149_gearS23	8.0	5541	5769	Geely-id149-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20149.34	id20149_gearS34	7.8	6311	6473	Geely-id149-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20150.12	id20150_gearS12	7.7	9587	9730	Geely-id150-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20150.23	id20150_gearS23	7.6	9737	9947	Geely-id150-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20150.34	id20150_gearS34	7.7	10070	10260	Geely-id150-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20150.45	id20150_gearS45	7.5	10870	11060	Geely-id150-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\149-150_sync.mat
20151.12	id20151_gearS12	7.5	3907	4027	Geely-id151-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\151_sync.mat
20151.23	id20151_gearS23	7.5	4061	4219	Geely-id151-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\151_sync.mat
20151.34	id20151_gearS34	7.4	4263	4463	Geely-id151-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\151_sync.mat
20151.45	id20151_gearS45	7.4	4787	4975	Geely-id151-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_16.05.18_dry_wet\Syncdaten\151_sync.mat
20152.12	id20152_gearS12	6.9	8654	8806	Geely-id152-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20152.23	id20152_gearS23	6.6	8876	9014	Geely-id152-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20152.34	id20152_gearS34	7.5	9290	9430	Geely-id152-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20153.12	id20153_gearS12	7.5	29410	29560	Geely-id153-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20153.23	id20153_gearS23	8.1	29700	29850	Geely-id153-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20153.34	id20153_gearS34	7.5	30140	30290	Geely-id153-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20154.12	id20154_gearS12	7.0	51200	51350	Geely-id154-gearS12	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20154.23	id20154_gearS23	7.6	51480	51630	Geely-id154-gearS23	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20154.34	id20154_gearS34	7.2	51920	52060	Geely-id154-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_10.08.18_dry\Syncdaten\152-153-154_sync.mat
20409.33	id20409_gearS33	8.9	54809	55067	Geely-id409-gearS33	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20410.45	id20410_gearS45	8.8	50920	51140	Geely-id410-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20411.56	id20411_gearS56	8.4	31840	32020	Geely-id411-gearS56	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20412.67	id20412_gearS67	8.7	22100	22260	Geely-id412-gearS67	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20414.22	id20414_gearS22	7.9	58641	58897	Geely-id414-gearS22	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20415.33	id20415_gearS33	8.9	55722	56007	Geely-id415-gearS33	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20416.45	id20416_gearS45	8.7	29590	29800	Geely-id416-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20417.56	id20417_gearS56	8.6	38090	38270	Geely-id417-gearS56	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20418.67	id20418_gearS67	8.7	6003	6175	Geely-id418-gearS67	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20420.22	id20420_gearS22	8.8	59299	59568	Geely-id420-gearS22	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20421.34	id20421_gearS34	8.7	56760	57030	Geely-id421-gearS34	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20422.45	id20422_gearS45	8.8	52680	52910	Geely-id422-gearS45	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20423.56	id20423_gearS56	8.4	31840	32020	Geely-id423-gearS56	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
20424.67	id20424_gearS67	8.5	17930	18080	Geely-id424-gearS67	D:\MA\Daten\Messdaten\Messdaten_Geely\Messdaten_07.06.18_dry\Syncdaten\408-409-410-411-412-414-415-416-417-418-420-421-422-423-424_sync.mat
